scenario_index,start,destination,preference,time_budget,solver,reward,optimal_reward,optimality_gap_percent,travel_minutes,study_minutes,total_minutes,visited_count,feasible,study_plan,deadline_slack_minutes,direct_travel_minutes,walking_detour_minutes,walking_detour_percent,runtime_ms,runtime_mean_ms,runtime_p95_ms,runtime_std_ms,timing_repeats,order_seed,route
726,Stouffer College House,Towne Building,Collaborative,90.0,greedy_reward_per_minute,30.4,30.4,0.0,26.5672,60.0,86.5672,3,True,True,3.4328,8.6369,17.9303,207.6011,0.0144,0.0144,0.0148,0.0002,10,2026,Stouffer College House -> Houston Hall -> Levine Hall -> Huntsman Hall -> Towne Building
726,Stouffer College House,Towne Building,Collaborative,90.0,nearest,24.4,30.4,19.7368,12.4587,70.0,82.4587,3,True,True,7.5413,8.6369,3.8218,44.2497,0.01,0.01,0.0104,0.0002,10,2026,Stouffer College House -> Holman Biotech Commons -> Houston Hall -> Fisher Fine Arts Library -> Towne Building
727,Stouffer College House,Towne Building,Coffee nearby,45.0,exact_dynamic_programming,10.6,10.6,0.0,9.9013,20.0,29.9013,1,True,True,15.0987,8.6369,1.2644,14.6395,0.0711,0.0717,0.0768,0.0019,10,2026,Stouffer College House -> Houston Hall -> Towne Building
727,Stouffer College House,Towne Building,Coffee nearby,45.0,greedy_reward_per_minute,10.6,10.6,0.0,9.9013,20.0,29.9013,1,True,True,15.0987,8.6369,1.2644,14.6395,0.0086,0.0086,0.0089,0.0002,10,2026,Stouffer College House -> Houston Hall -> Towne Building
727,Stouffer College House,Towne Building,Coffee nearby,45.0,nearest,7.0,10.6,33.9623,10.8164,25.0,35.8164,1,True,True,9.1836,8.6369,2.1795,25.2347,0.0066,0.0067,0.0071,0.0002,10,2026,Stouffer College House -> Holman Biotech Commons -> Towne Building
728,Stouffer College House,Towne Building,Coffee nearby,60.0,exact_dynamic_programming,19.4,19.4,0.0,16.3726,40.0,56.3726,2,True,True,3.6274,8.6369,7.7357,89.5657,0.0842,0.0844,0.0857,0.0007,10,2026,Stouffer College House -> Huntsman Hall -> Houston Hall -> Towne Building
728,Stouffer College House,Towne Building,Coffee nearby,60.0,greedy_reward_per_minute,17.6,19.4,9.2784,12.3419,40.0,52.3419,2,True,True,7.6581,8.6369,3.705,42.8973,0.011,0.0111,0.0117,0.0003,10,2026,Stouffer College House -> Houston Hall -> Levine Hall -> Towne Building
728,Stouffer College House,Towne Building,Coffee nearby,60.0,nearest,17.6,19.4,9.2784,11.7662,45.0,56.7662,2,True,True,3.2338,8.6369,3.1293,36.2317,0.0081,0.0081,0.0083,0.0001,10,2026,Stouffer College House -> Holman Biotech Commons -> Houston Hall -> Towne Building
729,Stouffer College House,Towne Building,Coffee nearby,90.0,exact_dynamic_programming,26.4,26.4,0.0,18.8132,60.0,78.8132,3,True,True,11.1868,8.6369,10.1763,117.8235,0.1371,0.1374,0.1431,0.0025,10,2026,Stouffer College House -> Huntsman Hall -> Houston Hall -> Levine Hall -> Towne Building
729,Stouffer College House,Towne Building,Coffee nearby,90.0,greedy_reward_per_minute,26.4,26.4,0.0,26.5672,60.0,86.5672,3,True,True,3.4328,8.6369,17.9303,207.6011,0.0143,0.0143,0.0147,0.0002,10,2026,Stouffer College House -> Houston Hall -> Levine Hall -> Huntsman Hall -> Towne Building
729,Stouffer College House,Towne Building,Coffee nearby,90.0,nearest,22.4,26.4,15.1515,12.4587,70.0,82.4587,3,True,True,7.5413,8.6369,3.8218,44.2497,0.0099,0.01,0.0104,0.0002,10,2026,Stouffer College House -> Holman Biotech Commons -> Houston Hall -> Fisher Fine Arts Library -> Towne Building
730,Stouffer College House,Towne Building,Power outlets,45.0,exact_dynamic_programming,11.0,11.0,0.0,11.0512,20.0,31.0512,1,True,True,13.9488,8.6369,2.4143,27.9533,0.0716,0.072,0.0739,0.0012,10,2026,Stouffer College House -> Levine Hall -> Towne Building
730,Stouffer College House,Towne Building,Power outlets,45.0,greedy_reward_per_minute,11.0,11.0,0.0,11.0512,20.0,31.0512,1,True,True,13.9488,8.6369,2.4143,27.9533,0.0084,0.0085,0.009,0.0002,10,2026,Stouffer College House -> Levine Hall -> Towne Building
730,Stouffer College House,Towne Building,Power outlets,45.0,nearest,11.0,11.0,0.0,10.8164,25.0,35.8164,1,True,True,9.1836,8.6369,2.1795,25.2347,0.0066,0.0067,0.0071,0.0002,10,2026,Stouffer College House -> Holman Biotech Commons -> Towne Building
731,Stouffer College House,Towne Building,Power outlets,60.0,exact_dynamic_programming,22.0,22.0,0.0,11.7221,45.0,56.7221,2,True,True,3.2779,8.6369,3.0852,35.7211,0.1006,0.1,0.1371,0.0163,10,2026,Stouffer College House -> Van Pelt Library -> Levine Hall -> Towne Building
731,Stouffer College House,Towne Building,Power outlets,60.0,greedy_reward_per_minute,17.6,22.0,20.0,17.598,40.0,57.598,2,True,True,2.402,8.6369,8.9611,103.7537,0.0106,0.0164,0.0621,0.0162,10,2026,Stouffer College House -> Levine Hall -> Houston Hall -> Towne Building
731,Stouffer College House,Towne Building,Power outlets,60.0,nearest,17.6,22.0,20.0,11.7662,45.0,56.7662,2,True,True,3.2338,8.6369,3.1293,36.2317,0.0084,0.0085,0.0094,0.0004,10,2026,Stouffer College House -> Holman Biotech Commons -> Houston Hall -> Towne Building
732,Stouffer College House,Towne Building,Power outlets,90.0,exact_dynamic_programming,33.0,33.0,0.0,13.9016,70.0,83.9016,3,True,True,6.0984,8.6369,5.2647,60.9559,0.1431,0.1437,0.15,0.0042,10,2026,Stouffer College House -> Holman Biotech Commons -> Van Pelt Library -> Levine Hall -> Towne Building
732,Stouffer College House,Towne Building,Power outlets,90.0,greedy_reward_per_minute,30.8,33.0,6.6667,17.7799,70.0,87.7799,3,True,True,2.2201,8.6369,9.143,105.8597,0.0146,0.0146,0.0149,0.0002,10,2026,Stouffer College House -> Levine Hall -> Van Pelt Library -> Fisher Fine Arts Library -> Towne Building
732,Stouffer College House,Towne Building,Power outlets,90.0,nearest,26.4,33.0,20.0,12.4587,70.0,82.4587,3,True,True,7.5413,8.6369,3.8218,44.2497,0.0103,0.0104,0.0107,0.0002,10,2026,Stouffer College House -> Holman Biotech Commons -> Houston Hall -> Fisher Fine Arts Library -> Towne Building
733,Stouffer College House,Towne Building,No preference,45.0,exact_dynamic_programming,9.0,9.0,0.0,9.5481,25.0,34.5481,1,True,True,10.4519,8.6369,0.9112,10.5501,0.0727,0.0737,0.0795,0.0026,10,2026,Stouffer College House -> Van Pelt Library -> Towne Building
733,Stouffer College House,Towne Building,No preference,45.0,greedy_reward_per_minute,8.1,9.0,10.0,9.9013,20.0,29.9013,1,True,True,15.0987,8.6369,1.2644,14.6395,0.0088,0.0088,0.0095,0.0004,10,2026,Stouffer College House -> Houston Hall -> Towne Building
733,Stouffer College House,Towne Building,No preference,45.0,nearest,9.0,9.0,0.0,10.8164,25.0,35.8164,1,True,True,9.1836,8.6369,2.1795,25.2347,0.0067,0.0067,0.0071,0.0002,10,2026,Stouffer College House -> Holman Biotech Commons -> Towne Building
734,Stouffer College House,Towne Building,No preference,60.0,exact_dynamic_programming,17.5,17.5,0.0,11.7221,45.0,56.7221,2,True,True,3.2779,8.6369,3.0852,35.7211,0.0863,0.0865,0.0895,0.0015,10,2026,Stouffer College House -> Van Pelt Library -> Levine Hall -> Towne Building
734,Stouffer College House,Towne Building,No preference,60.0,greedy_reward_per_minute,16.6,17.5,5.1429,12.3419,40.0,52.3419,2,True,True,7.6581,8.6369,3.705,42.8973,0.0112,0.0113,0.0119,0.0003,10,2026,Stouffer College House -> Houston Hall -> Levine Hall -> Towne Building
734,Stouffer College House,Towne Building,No preference,60.0,nearest,17.1,17.5,2.2857,11.7662,45.0,56.7662,2,True,True,3.2338,8.6369,3.1293,36.2317,0.0082,0.0082,0.0086,0.0002,10,2026,Stouffer College House -> Holman Biotech Commons -> Houston Hall -> Towne Building
735,Stouffer College House,Towne Building,No preference,90.0,exact_dynamic_programming,26.5,26.5,0.0,13.9016,70.0,83.9016,3,True,True,6.0984,8.6369,5.2647,60.9559,0.1382,0.139,0.1437,0.002,10,2026,Stouffer College House -> Holman Biotech Commons -> Van Pelt Library -> Levine Hall -> Towne Building
735,Stouffer College House,Towne Building,No preference,90.0,greedy_reward_per_minute,25.6,26.5,3.3962,18.0303,65.0,83.0303,3,True,True,6.9697,8.6369,9.3934,108.7589,0.0143,0.0143,0.0146,0.0002,10,2026,Stouffer College House -> Houston Hall -> Levine Hall -> Van Pelt Library -> Towne Building
735,Stouffer College House,Towne Building,No preference,90.0,nearest,24.4,26.5,7.9245,12.4587,70.0,82.4587,3,True,True,7.5413,8.6369,3.8218,44.2497,0.0101,0.0101,0.0105,0.0002,10,2026,Stouffer College House -> Holman Biotech Commons -> Houston Hall -> Fisher Fine Arts Library -> Towne Building
736,Stouffer College House,Moore School Building,Quiet,45.0,exact_dynamic_programming,11.0,11.0,0.0,9.9756,25.0,34.9756,1,True,True,10.0244,9.3048,0.6708,7.2092,0.1533,0.157,0.1873,0.0167,10,2026,Stouffer College House -> Van Pelt Library -> Moore School Building
736,Stouffer College House,Moore School Building,Quiet,45.0,greedy_reward_per_minute,11.0,11.0,0.0,9.9756,25.0,34.9756,1,True,True,10.0244,9.3048,0.6708,7.2092,0.0093,0.01,0.0151,0.0018,10,2026,Stouffer College House -> Van Pelt Library -> Moore School Building
736,Stouffer College House,Moore School Building,Quiet,45.0,nearest,9.0,11.0,18.1818,11.4844,25.0,36.4844,1,True,True,8.5156,9.3048,2.1796,23.4245,0.0071,0.0072,0.0077,0.0003,10,2026,Stouffer College House -> Holman Biotech Commons -> Moore School Building
737,Stouffer College House,Moore School Building,Quiet,60.0,exact_dynamic_programming,18.0,18.0,0.0,11.2241,45.0,56.2241,2,True,True,3.7759,9.3048,1.9193,20.627,0.1689,0.1694,0.1824,0.0051,10,2026,Stouffer College House -> Van Pelt Library -> Levine Hall -> Moore School Building
737,Stouffer College House,Moore School Building,Quiet,60.0,greedy_reward_per_minute,18.0,18.0,0.0,11.2241,45.0,56.2241,2,True,True,3.7759,9.3048,1.9193,20.627,0.012,0.012,0.0123,0.0002,10,2026,Stouffer College House -> Van Pelt Library -> Levine Hall -> Moore School Building
737,Stouffer College House,Moore School Building,Quiet,60.0,nearest,13.6,18.0,24.4444,13.2518,45.0,58.2518,2,True,True,1.7482,9.3048,3.947,42.419,0.0087,0.0088,0.0092,0.0002,10,2026,Stouffer College House -> Holman Biotech Commons -> Houston Hall -> Moore School Building
738,Stouffer College House,Moore School Building,Quiet,90.0,exact_dynamic_programming,30.8,30.8,0.0,13.8897,75.0,88.8897,3,True,True,1.1103,9.3048,4.5849,49.2746,0.2677,0.2682,0.2751,0.0028,10,2026,Stouffer College House -> Holman Biotech Commons -> Van Pelt Library -> Fisher Fine Arts Library -> Moore School Building
738,Stouffer College House,Moore School Building,Quiet,90.0,greedy_reward_per_minute,28.8,30.8,6.4935,12.531,70.0,82.531,3,True,True,7.469,9.3048,3.2262,34.6724,0.0159,0.016,0.0164,0.0002,10,2026,Stouffer College House -> Van Pelt Library -> Fisher Fine Arts Library -> Levine Hall -> Moore School Building
738,Stouffer College House,Moore School Building,Quiet,90.0,nearest,24.4,30.8,20.7792,13.5805,70.0,83.5805,3,True,True,6.4195,9.3048,4.2757,45.9516,0.0111,0.0111,0.0113,0.0001,10,2026,Stouffer College House -> Holman Biotech Commons -> Houston Hall -> Fisher Fine Arts Library -> Moore School Building
739,Stouffer College House,Moore School Building,Collaborative,45.0,exact_dynamic_programming,10.8,10.8,0.0,13.5142,20.0,33.5142,1,True,True,11.4858,9.3048,4.2094,45.239,0.1431,0.143,0.1445,0.0011,10,2026,Stouffer College House -> Huntsman Hall -> Moore School Building
739,Stouffer College House,Moore School Building,Collaborative,45.0,greedy_reward_per_minute,10.6,10.8,1.8519,11.3869,20.0,31.3869,1,True,True,13.6131,9.3048,2.0821,22.3766,0.0094,0.0103,0.0177,0.0026,10,2026,Stouffer College House -> Houston Hall -> Moore School Building
739,Stouffer College House,Moore School Building,Collaborative,45.0,nearest,9.0,10.8,16.6667,11.4844,25.0,36.4844,1,True,True,8.5156,9.3048,2.1796,23.4245,0.007,0.007,0.0073,0.0002,10,2026,Stouffer College House -> Holman Biotech Commons -> Moore School Building
740,Stouffer College House,Moore School Building,Collaborative,60.0,exact_dynamic_programming,21.4,21.4,0.0,17.8582,40.0,57.8582,2,True,True,2.1418,9.3048,8.5534,91.9246,0.1653,0.1662,0.1754,0.0039,10,2026,Stouffer College House -> Huntsman Hall -> Houston Hall -> Moore School Building
740,Stouffer College House,Moore School Building,Collaborative,60.0,greedy_reward_per_minute,19.6,21.4,8.4112,11.8439,40.0,51.8439,2,True,True,8.1561,9.3048,2.5391,27.2881,0.0139,0.0135,0.0141,0.0006,10,2026,Stouffer College House -> Houston Hall -> Levine Hall -> Moore School Building
740,Stouffer College House,Moore School Building,Collaborative,60.0,nearest,19.6,21.4,8.4112,13.2518,45.0,58.2518,2,True,True,1.7482,9.3048,3.947,42.419,0.0087,0.0088,0.0092,0.0002,10,2026,Stouffer College House -> Holman Biotech Commons -> Houston Hall -> Moore School Building
741,Stouffer College House,Moore School Building,Collaborative,90.0,exact_dynamic_programming,30.4,30.4,0.0,18.3152,60.0,78.3152,3,True,True,11.6848,9.3048,9.0104,96.836,0.2717,0.2712,0.2806,0.0045,10,2026,Stouffer College House -> Huntsman Hall -> Houston Hall -> Levine Hall -> Moore School Building
741,Stouffer College House,Moore School Building,Collaborative,90.0,greedy_reward_per_minute,30.4,30.4,0.0,25.9509,60.0,85.9509,3,True,True,4.0491,9.3048,16.6461,178.898,0.0166,0.017,0.0213,0.0016,10,2026,Stouffer College House -> Houston Hall -> Levine Hall -> Huntsman Hall -> Moore School Building
741,Stouffer College House,Moore School Building,Collaborative,90.0,nearest,24.4,30.4,19.7368,13.5805,70.0,83.5805,3,True,True,6.4195,9.3048,4.2757,45.9516,0.0109,0.0109,0.0113,0.0002,10,2026,Stouffer College House -> Holman Biotech Commons -> Houston Hall -> Fisher Fine Arts Library -> Moore School Building
742,Stouffer College House,Moore School Building,Coffee nearby,45.0,exact_dynamic_programming,10.6,10.6,0.0,11.3869,20.0,31.3869,1,True,True,13.6131,9.3048,2.0821,22.3766,0.1434,0.1434,0.1452,0.001,10,2026,Stouffer College House -> Houston Hall -> Moore School Building
742,Stouffer College House,Moore School Building,Coffee nearby,45.0,greedy_reward_per_minute,10.6,10.6,0.0,11.3869,20.0,31.3869,1,True,True,13.6131,9.3048,2.0821,22.3766,0.0094,0.0095,0.0098,0.0002,10,2026,Stouffer College House -> Houston Hall -> Moore School Building
742,Stouffer College House,Moore School Building,Coffee nearby,45.0,nearest,7.0,10.6,33.9623,11.4844,25.0,36.4844,1,True,True,8.5156,9.3048,2.1796,23.4245,0.0072,0.0072,0.0075,0.0002,10,2026,Stouffer College House -> Holman Biotech Commons -> Moore School Building
743,Stouffer College House,Moore School Building,Coffee nearby,60.0,exact_dynamic_programming,19.4,19.4,0.0,17.8582,40.0,57.8582,2,True,True,2.1418,9.3048,8.5534,91.9246,0.1685,0.1679,0.171,0.0022,10,2026,Stouffer College House -> Huntsman Hall -> Houston Hall -> Moore School Building
743,Stouffer College House,Moore School Building,Coffee nearby,60.0,greedy_reward_per_minute,17.6,19.4,9.2784,11.8439,40.0,51.8439,2,True,True,8.1561,9.3048,2.5391,27.2881,0.0129,0.0128,0.0133,0.0003,10,2026,Stouffer College House -> Houston Hall -> Levine Hall -> Moore School Building
743,Stouffer College House,Moore School Building,Coffee nearby,60.0,nearest,17.6,19.4,9.2784,13.2518,45.0,58.2518,2,True,True,1.7482,9.3048,3.947,42.419,0.0091,0.0091,0.0095,0.0002,10,2026,Stouffer College House -> Holman Biotech Commons -> Houston Hall -> Moore School Building
744,Stouffer College House,Moore School Building,Coffee nearby,90.0,exact_dynamic_programming,26.4,26.4,0.0,18.3152,60.0,78.3152,3,True,True,11.6848,9.3048,9.0104,96.836,0.2743,0.2857,0.344,0.0252,10,2026,Stouffer College House -> Huntsman Hall -> Houston Hall -> Levine Hall -> Moore School Building
744,Stouffer College House,Moore School Building,Coffee nearby,90.0,greedy_reward_per_minute,26.4,26.4,0.0,25.9509,60.0,85.9509,3,True,True,4.0491,9.3048,16.6461,178.898,0.0163,0.017,0.0225,0.0019,10,2026,Stouffer College House -> Houston Hall -> Levine Hall -> Huntsman Hall -> Moore School Building
744,Stouffer College House,Moore School Building,Coffee nearby,90.0,nearest,22.4,26.4,15.1515,13.5805,70.0,83.5805,3,True,True,6.4195,9.3048,4.2757,45.9516,0.011,0.011,0.0113,0.0001,10,2026,Stouffer College House -> Holman Biotech Commons -> Houston Hall -> Fisher Fine Arts Library -> Moore School Building
745,Stouffer College House,Moore School Building,Power outlets,45.0,exact_dynamic_programming,11.0,11.0,0.0,10.5532,20.0,30.5532,1,True,True,14.4468,9.3048,1.2484,13.4167,0.1452,0.1456,0.1531,0.0029,10,2026,Stouffer College House -> Levine Hall -> Moore School Building
745,Stouffer College House,Moore School Building,Power outlets,45.0,greedy_reward_per_minute,11.0,11.0,0.0,10.5532,20.0,30.5532,1,True,True,14.4468,9.3048,1.2484,13.4167,0.0093,0.0094,0.0099,0.0002,10,2026,Stouffer College House -> Levine Hall -> Moore School Building
745,Stouffer College House,Moore School Building,Power outlets,45.0,nearest,11.0,11.0,0.0,11.4844,25.0,36.4844,1,True,True,8.5156,9.3048,2.1796,23.4245,0.0072,0.0071,0.0074,0.0002,10,2026,Stouffer College House -> Holman Biotech Commons -> Moore School Building
746,Stouffer College House,Moore School Building,Power outlets,60.0,exact_dynamic_programming,22.0,22.0,0.0,11.2241,45.0,56.2241,2,True,True,3.7759,9.3048,1.9193,20.627,0.1659,0.1667,0.1739,0.0028,10,2026,Stouffer College House -> Van Pelt Library -> Levine Hall -> Moore School Building
746,Stouffer College House,Moore School Building,Power outlets,60.0,greedy_reward_per_minute,19.8,22.0,10.0,13.092,40.0,53.092,2,True,True,6.908,9.3048,3.7872,40.7016,0.0115,0.0115,0.0118,0.0002,10,2026,Stouffer College House -> Levine Hall -> Towne Building -> Moore School Building
746,Stouffer College House,Moore School Building,Power outlets,60.0,nearest,17.6,22.0,20.0,13.2518,45.0,58.2518,2,True,True,1.7482,9.3048,3.947,42.419,0.0089,0.009,0.0094,0.0002,10,2026,Stouffer College House -> Holman Biotech Commons -> Houston Hall -> Moore School Building
747,Stouffer College House,Moore School Building,Power outlets,90.0,exact_dynamic_programming,33.0,33.0,0.0,13.4036,70.0,83.4036,3,True,True,6.5964,9.3048,4.0988,44.0504,0.2706,0.2705,0.2744,0.0029,10,2026,Stouffer College House -> Holman Biotech Commons -> Van Pelt Library -> Levine Hall -> Moore School Building
747,Stouffer College House,Moore School Building,Power outlets,90.0,greedy_reward_per_minute,30.8,33.0,6.6667,19.3009,65.0,84.3009,3,True,True,5.6991,9.3048,9.9961,107.4295,0.0163,0.0164,0.0171,0.0004,10,2026,Stouffer College House -> Levine Hall -> Towne Building -> Van Pelt Library -> Moore School Building
747,Stouffer College House,Moore School Building,Power outlets,90.0,nearest,26.4,33.0,20.0,13.5805,70.0,83.5805,3,True,True,6.4195,9.3048,4.2757,45.9516,0.011,0.0111,0.0116,0.0003,10,2026,Stouffer College House -> Holman Biotech Commons -> Houston Hall -> Fisher Fine Arts Library -> Moore School Building
748,Stouffer College House,Moore School Building,No preference,45.0,exact_dynamic_programming,9.0,9.0,0.0,9.9756,25.0,34.9756,1,True,True,10.0244,9.3048,0.6708,7.2092,0.1492,0.1504,0.1587,0.0056,10,2026,Stouffer College House -> Van Pelt Library -> Moore School Building
748,Stouffer College House,Moore School Building,No preference,45.0,greedy_reward_per_minute,8.5,9.0,5.5556,10.5532,20.0,30.5532,1,True,True,14.4468,9.3048,1.2484,13.4167,0.0094,0.0094,0.0097,0.0002,10,2026,Stouffer College House -> Levine Hall -> Moore School Building
748,Stouffer College House,Moore School Building,No preference,45.0,nearest,9.0,9.0,0.0,11.4844,25.0,36.4844,1,True,True,8.5156,9.3048,2.1796,23.4245,0.0071,0.0071,0.0073,0.0002,10,2026,Stouffer College House -> Holman Biotech Commons -> Moore School Building
749,Stouffer College House,Moore School Building,No preference,60.0,exact_dynamic_programming,17.5,17.5,0.0,11.2241,45.0,56.2241,2,True,True,3.7759,9.3048,1.9193,20.627,0.1654,0.1655,0.1668,0.0008,10,2026,Stouffer College House -> Van Pelt Library -> Levine Hall -> Moore School Building
749,Stouffer College House,Moore School Building,No preference,60.0,greedy_reward_per_minute,15.3,17.5,12.5714,13.092,40.0,53.092,2,True,True,6.908,9.3048,3.7872,40.7016,0.0116,0.0117,0.0121,0.0002,10,2026,Stouffer College House -> Levine Hall -> Towne Building -> Moore School Building
749,Stouffer College House,Moore School Building,No preference,60.0,nearest,17.1,17.5,2.2857,13.2518,45.0,58.2518,2,True,True,1.7482,9.3048,3.947,42.419,0.0089,0.0093,0.0134,0.0014,10,2026,Stouffer College House -> Holman Biotech Commons -> Houston Hall -> Moore School Building
750,Stouffer College House,Moore School Building,No preference,90.0,exact_dynamic_programming,26.5,26.5,0.0,13.4036,70.0,83.4036,3,True,True,6.5964,9.3048,4.0988,44.0504,0.2654,0.2687,0.2887,0.0077,10,2026,Stouffer College House -> Holman Biotech Commons -> Van Pelt Library -> Levine Hall -> Moore School Building
750,Stouffer College House,Moore School Building,No preference,90.0,greedy_reward_per_minute,23.4,26.5,11.6981,20.9508,60.0,80.9508,3,True,True,9.0492,9.3048,11.646,125.1612,0.0162,0.0163,0.0166,0.0002,10,2026,Stouffer College House -> Levine Hall -> Towne Building -> Houston Hall -> Moore School Building
750,Stouffer College House,Moore School Building,No preference,90.0,nearest,24.4,26.5,7.9245,13.5805,70.0,83.5805,3,True,True,6.4195,9.3048,4.2757,45.9516,0.0114,0.0114,0.012,0.0003,10,2026,Stouffer College House -> Holman Biotech Commons -> Houston Hall -> Fisher Fine Arts Library -> Moore School Building
751,Stouffer College House,Levine Hall,Quiet,45.0,exact_dynamic_programming,11.0,11.0,0.0,9.5682,25.0,34.5682,1,True,True,10.4318,8.8973,0.6709,7.5405,0.072,0.0722,0.0735,0.0008,10,2026,Stouffer College House -> Van Pelt Library -> Levine Hall
751,Stouffer College House,Levine Hall,Quiet,45.0,greedy_reward_per_minute,11.0,11.0,0.0,9.5682,25.0,34.5682,1,True,True,10.4318,8.8973,0.6709,7.5405,0.0086,0.0087,0.0095,0.0004,10,2026,Stouffer College House -> Van Pelt Library -> Levine Hall
751,Stouffer College House,Levine Hall,Quiet,45.0,nearest,9.0,11.0,18.1818,11.0769,25.0,36.0769,1,True,True,8.9231,8.8973,2.1796,24.4973,0.0067,0.0067,0.0069,0.0002,10,2026,Stouffer College House -> Holman Biotech Commons -> Levine Hall
752,Stouffer College House,Levine Hall,Quiet,60.0,exact_dynamic_programming,17.8,17.8,0.0,11.702,45.0,56.702,2,True,True,3.298,8.8973,2.8047,31.523,0.084,0.0887,0.1304,0.0147,10,2026,Stouffer College House -> Van Pelt Library -> Towne Building -> Levine Hall
752,Stouffer College House,Levine Hall,Quiet,60.0,greedy_reward_per_minute,17.8,17.8,0.0,11.702,45.0,56.702,2,True,True,3.298,8.8973,2.8047,31.523,0.0106,0.0107,0.011,0.0002,10,2026,Stouffer College House -> Van Pelt Library -> Towne Building -> Levine Hall
752,Stouffer College House,Levine Hall,Quiet,60.0,nearest,13.6,17.8,23.5955,12.0529,45.0,57.0529,2,True,True,2.9471,8.8973,3.1556,35.4669,0.0081,0.0081,0.0084,0.0001,10,2026,Stouffer College House -> Holman Biotech Commons -> Houston Hall -> Levine Hall
753,Stouffer College House,Levine Hall,Quiet,90.0,exact_dynamic_programming,30.8,30.8,0.0,13.0546,75.0,88.0546,3,True,True,1.9454,8.8973,4.1573,46.7254,0.1394,0.1398,0.1444,0.0021,10,2026,Stouffer College House -> Holman Biotech Commons -> Van Pelt Library -> Fisher Fine Arts Library -> Levine Hall
753,Stouffer College House,Levine Hall,Quiet,90.0,greedy_reward_per_minute,28.6,30.8,7.1429,12.7423,70.0,82.7423,3,True,True,7.2577,8.8973,3.845,43.2154,0.014,0.014,0.0142,0.0002,10,2026,Stouffer College House -> Van Pelt Library -> Fisher Fine Arts Library -> Towne Building -> Levine Hall
753,Stouffer College House,Levine Hall,Quiet,90.0,nearest,24.4,30.8,20.7792,12.7454,70.0,82.7454,3,True,True,7.2546,8.8973,3.8481,43.2502,0.0101,0.0101,0.0103,0.0001,10,2026,Stouffer College House -> Holman Biotech Commons -> Houston Hall -> Fisher Fine Arts Library -> Levine Hall
754,Stouffer College House,Levine Hall,Collaborative,45.0,exact_dynamic_programming,10.8,10.8,0.0,13.1067,20.0,33.1067,1,True,True,11.8933,8.8973,4.2094,47.311,0.0711,0.0718,0.0777,0.0023,10,2026,Stouffer College House -> Huntsman Hall -> Levine Hall
754,Stouffer College House,Levine Hall,Collaborative,45.0,greedy_reward_per_minute,10.6,10.8,1.8519,10.188,20.0,30.188,1,True,True,14.812,8.8973,1.2907,14.5066,0.0086,0.0086,0.0091,0.0002,10,2026,Stouffer College House -> Houston Hall -> Levine Hall
754,Stouffer College House,Levine Hall,Collaborative,45.0,nearest,9.0,10.8,16.6667,11.0769,25.0,36.0769,1,True,True,8.9231,8.8973,2.1796,24.4973,0.0066,0.0066,0.0067,0.0002,10,2026,Stouffer College House -> Holman Biotech Commons -> Levine Hall
755,Stouffer College House,Levine Hall,Collaborative,60.0,exact_dynamic_programming,21.4,21.4,0.0,16.6593,40.0,56.6593,2,True,True,3.3407,8.8973,7.762,87.2399,0.0841,0.0851,0.0911,0.0025,10,2026,Stouffer College House -> Huntsman Hall -> Houston Hall -> Levine Hall
755,Stouffer College House,Levine Hall,Collaborative,60.0,greedy_reward_per_minute,17.4,21.4,18.6916,12.0552,40.0,52.0552,2,True,True,7.9448,8.8973,3.1579,35.4928,0.011,0.011,0.0113,0.0001,10,2026,Stouffer College House -> Houston Hall -> Towne Building -> Levine Hall
755,Stouffer College House,Levine Hall,Collaborative,60.0,nearest,19.6,21.4,8.4112,12.0529,45.0,57.0529,2,True,True,2.9471,8.8973,3.1556,35.4669,0.008,0.0081,0.0084,0.0002,10,2026,Stouffer College House -> Holman Biotech Commons -> Houston Hall -> Levine Hall
756,Stouffer College House,Levine Hall,Collaborative,90.0,exact_dynamic_programming,30.4,30.4,0.0,18.8388,65.0,83.8388,3,True,True,6.1612,8.8973,9.9415,111.7361,0.1397,0.1553,0.2212,0.0333,10,2026,Stouffer College House -> Holman Biotech Commons -> Huntsman Hall -> Houston Hall -> Levine Hall
756,Stouffer College House,Levine Hall,Collaborative,90.0,greedy_reward_per_minute,28.2,30.4,7.2368,23.2863,60.0,83.2863,3,True,True,6.7137,8.8973,14.389,161.7232,0.0144,0.0144,0.0147,0.0002,10,2026,Stouffer College House -> Houston Hall -> Huntsman Hall -> Towne Building -> Levine Hall
756,Stouffer College House,Levine Hall,Collaborative,90.0,nearest,24.4,30.4,19.7368,12.7454,70.0,82.7454,3,True,True,7.2546,8.8973,3.8481,43.2502,0.0103,0.0104,0.0111,0.0003,10,2026,Stouffer College House -> Holman Biotech Commons -> Houston Hall -> Fisher Fine Arts Library -> Levine Hall
757,Stouffer College House,Levine Hall,Coffee nearby,45.0,exact_dynamic_programming,10.6,10.6,0.0,10.188,20.0,30.188,1,True,True,14.812,8.8973,1.2907,14.5066,0.0708,0.0708,0.0717,0.0006,10,2026,Stouffer College House -> Houston Hall -> Levine Hall
757,Stouffer College House,Levine Hall,Coffee nearby,45.0,greedy_reward_per_minute,10.6,10.6,0.0,10.188,20.0,30.188,1,True,True,14.812,8.8973,1.2907,14.5066,0.0085,0.0086,0.0089,0.0002,10,2026,Stouffer College House -> Houston Hall -> Levine Hall
